,residue,split,target
12103,8fkr.L3.4614,test,
12104,8fkr.L3.4968,test,
12105,8fkr.L3.4943,test,
12106,8fkr.L3.4930,test,
12107,8fkr.L3.4650,test,
12108,8fkr.L3.4921,test,
12109,8fkr.L3.4571,test,
12110,8fkr.L3.4472,test,
12111,8fkr.L3.4922,test,
12112,8fkr.L3.4932,test,
12113,8fkr.L3.5033,test,
12114,8fkr.L3.4880,test,
12115,8fkr.L3.4587,test,
12116,8fkr.L3.4714,test,
12117,8fkr.L3.4728,test,
12118,8fkr.L3.4620,test,
12119,8fkr.L3.4766,test,
12120,8fkr.L3.4725,test,
12121,8fkr.L3.4749,test,
12122,8fkr.L3.4746,test,
12123,8fkr.L3.4671,test,
12124,8fkr.L3.4866,test,
12125,8fkr.L3.4960,test,
12126,8fkr.L3.4487,test,
12127,8fkr.L3.4950,test,
12128,8fkr.L3.4666,test,
12129,8fkr.L3.4675,test,
12130,8fkr.L3.4659,test,
12131,8fkr.L3.4626,test,
12132,8fkr.L3.4696,test,
12133,8fkr.L3.4757,test,
12134,8fkr.L3.4567,test,
12135,8fkr.L3.4761,test,
12136,8fkr.L3.4609,test,
12137,8fkr.L3.4576,test,
12138,8fkr.L3.5027,test,
12139,8fkr.L3.5037,test,
12140,8fkr.L3.4601,test,
12141,8fkr.L3.4937,test,
12142,8fkr.L3.4720,test,
12143,8fkr.L3.4945,test,
12144,8fkr.L3.4997,test,
12145,8fkr.L3.4585,test,
12146,8fkr.L3.5041,test,
12147,8fkr.L3.5011,test,
12148,8fkr.L3.4642,test,
12149,8fkr.L3.4765,test,
12150,8fkr.L3.5055,test,
12151,8fkr.L3.4927,test,
12152,8fkr.L3.4971,test,"{'name': 'HIC', 'id': ['H_HIC', 245, ' ']}"
12153,8fkr.L3.4959,test,
12154,8fkr.L3.4632,test,
12155,8fkr.L3.4603,test,
12156,8fkr.L3.4898,test,
12157,8fkr.L3.4760,test,
12158,8fkr.L3.4623,test,
12159,8fkr.L3.5030,test,
12160,8fkr.L3.4918,test,
12161,8fkr.L3.4750,test,
12162,8fkr.L3.4752,test,
12163,8fkr.L3.4680,test,
12164,8fkr.L3.4935,test,
12165,8fkr.L3.4899,test,
12166,8fkr.L3.4652,test,
12167,8fkr.L3.4668,test,
12168,8fkr.L3.4578,test,
12169,8fkr.L3.5021,test,
12170,8fkr.L3.4681,test,
12171,8fkr.L3.4891,test,
12172,8fkr.L3.5007,test,
12173,8fkr.L3.4768,test,
12174,8fkr.L3.4625,test,
12175,8fkr.L3.4579,test,
12176,8fkr.L3.5018,test,
12177,8fkr.L3.4913,test,
12178,8fkr.L3.4691,test,
12179,8fkr.L3.4870,test,
12180,8fkr.L3.4697,test,
12181,8fkr.L3.5025,test,
12182,8fkr.L3.4723,test,
12183,8fkr.L3.4962,test,
12184,8fkr.L3.4984,test,
12185,8fkr.L3.4690,test,
12186,8fkr.L3.4748,test,
12187,8fkr.L3.4698,test,
12188,8fkr.L3.4886,test,
12189,8fkr.L3.4917,test,
12190,8fkr.L3.4572,test,
12191,8fkr.L3.4964,test,
12192,8fkr.L3.4591,test,
12193,8fkr.L3.4967,test,
12194,8fkr.L3.4643,test,
12195,8fkr.L3.4640,test,
12196,8fkr.L3.4629,test,
12197,8fkr.L3.4925,test,
12198,8fkr.L3.4631,test,
12199,8fkr.L3.4985,test,
12200,8fkr.L3.4961,test,
12201,8fkr.L3.4893,test,
12202,8fkr.L3.4628,test,
12203,8fkr.L3.4584,test,
12204,8fkr.L3.5020,test,
12205,8fkr.L3.5009,test,
12206,8fkr.L3.5066,test,
12207,8fkr.L3.4887,test,
12208,8fkr.L3.4951,test,
12209,8fkr.L3.5065,test,
12210,8fkr.L3.4709,test,
12211,8fkr.L3.4612,test,
12212,8fkr.L3.4994,test,
12213,8fkr.L3.5017,test,
12214,8fkr.L3.4470,test,
12215,8fkr.L3.4958,test,
12216,8fkr.L3.4954,test,
12217,8fkr.L3.4699,test,
12218,8fkr.L3.4973,test,
12219,8fkr.L3.4573,test,
12220,8fkr.L3.4483,test,
12221,8fkr.L3.4648,test,
12222,8fkr.L3.5049,test,
12223,8fkr.L3.4568,test,
12224,8fkr.L3.4658,test,
12225,8fkr.L3.4481,test,
12226,8fkr.L3.4972,test,"{'name': 'HIC', 'id': ['H_HIC', 245, ' ']}"
12227,8fkr.L3.4762,test,
12228,8fkr.L3.5034,test,
12229,8fkr.L3.4890,test,
12230,8fkr.L3.4486,test,
12231,8fkr.L3.4638,test,
12232,8fkr.L3.4931,test,
12233,8fkr.L3.4705,test,
12234,8fkr.L3.4966,test,
12235,8fkr.L3.4715,test,
12236,8fkr.L3.4474,test,
12237,8fkr.L3.4588,test,
12238,8fkr.L3.4701,test,
12239,8fkr.L3.4992,test,
12240,8fkr.L3.4611,test,
12241,8fkr.L3.4600,test,
12242,8fkr.L3.4737,test,
12243,8fkr.L3.4860,test,
12244,8fkr.L3.4979,test,
12245,8fkr.L3.5050,test,
12246,8fkr.L3.4651,test,
12247,8fkr.L3.4706,test,
12248,8fkr.L3.4905,test,
12249,8fkr.L3.5012,test,
12250,8fkr.L3.5026,test,
12251,8fkr.L3.4976,test,
12252,8fkr.L3.4955,test,
12253,8fkr.L3.4702,test,
12254,8fkr.L3.5048,test,
12255,8fkr.L3.4596,test,
12256,8fkr.L3.4874,test,
12257,8fkr.L3.4570,test,
12258,8fkr.L3.4656,test,
12259,8fkr.L3.4759,test,
12260,8fkr.L3.4597,test,
12261,8fkr.L3.5010,test,
12262,8fkr.L3.4912,test,
12263,8fkr.L3.4685,test,
12264,8fkr.L3.4885,test,
12265,8fkr.L3.4963,test,
12266,8fkr.L3.4657,test,
12267,8fkr.L3.4713,test,
12268,8fkr.L3.4471,test,
12269,8fkr.L3.5005,test,
12270,8fkr.L3.4941,test,
12271,8fkr.L3.4904,test,
12272,8fkr.L3.4889,test,
12273,8fkr.L3.5024,test,
12274,8fkr.L3.4906,test,
12275,8fkr.L3.4940,test,
12276,8fkr.L3.4582,test,
12277,8fkr.L3.4739,test,
12278,8fkr.L3.4900,test,
12279,8fkr.L3.4607,test,
12280,8fkr.L3.4630,test,
12281,8fkr.L3.4637,test,
12282,8fkr.L3.5053,test,
12283,8fkr.L3.4957,test,
12284,8fkr.L3.4946,test,
12285,8fkr.L3.5043,test,
12286,8fkr.L3.4914,test,
12287,8fkr.L3.4879,test,
12288,8fkr.L3.4740,test,
12289,8fkr.L3.4672,test,
12290,8fkr.L3.5006,test,
12291,8fkr.L3.4583,test,
12292,8fkr.L3.4773,test,
12293,8fkr.L3.4635,test,
12294,8fkr.L3.4476,test,
12295,8fkr.L3.5045,test,
12296,8fkr.L3.4998,test,
12297,8fkr.L3.4736,test,
12298,8fkr.L3.4871,test,
12299,8fkr.L3.4655,test,
12300,8fkr.L3.4995,test,
12301,8fkr.L3.4722,test,
12302,8fkr.L3.4621,test,
12303,8fkr.L3.4742,test,
12304,8fkr.L3.4934,test,
12305,8fkr.L3.4613,test,
12306,8fkr.L3.4875,test,
12307,8fkr.L3.4977,test,
12308,8fkr.L3.5029,test,
12309,8fkr.L3.4485,test,
12310,8fkr.L3.4686,test,
12311,8fkr.L3.4953,test,
12312,8fkr.L3.4689,test,
12313,8fkr.L3.4911,test,
12314,8fkr.L3.4683,test,
12315,8fkr.L3.4488,test,
12316,8fkr.L3.4700,test,
12317,8fkr.L3.4873,test,
12318,8fkr.L3.4907,test,
12319,8fkr.L3.5032,test,
12320,8fkr.L3.4929,test,
12321,8fkr.L3.5019,test,
12322,8fkr.L3.4618,test,
12323,8fkr.L3.5002,test,
12324,8fkr.L3.4479,test,
12325,8fkr.L3.4864,test,
12326,8fkr.L3.4679,test,
12327,8fkr.L3.5068,test,
12328,8fkr.L3.4980,test,
12329,8fkr.L3.4897,test,
12330,8fkr.L3.5004,test,
12331,8fkr.L3.4469,test,
12332,8fkr.L3.4687,test,
12333,8fkr.L3.4764,test,
12334,8fkr.L3.4619,test,
12335,8fkr.L3.4753,test,
12336,8fkr.L3.4894,test,
12337,8fkr.L3.4649,test,
12338,8fkr.L3.5022,test,
12339,8fkr.L3.4653,test,
12340,8fkr.L3.4589,test,
12341,8fkr.L3.4882,test,
12342,8fkr.L3.4639,test,
12343,8fkr.L3.4881,test,
12344,8fkr.L3.4624,test,
12345,8fkr.L3.3896,test,
12346,8fkr.L3.4673,test,
12347,8fkr.L3.5052,test,
12348,8fkr.L3.5028,test,
12349,8fkr.L3.4606,test,
12350,8fkr.L3.4477,test,
12351,8fkr.L3.4949,test,
12352,8fkr.L3.5056,test,
12353,8fkr.L3.4707,test,
12354,8fkr.L3.4928,test,
12355,8fkr.L3.4574,test,
12356,8fkr.L3.4580,test,
12357,8fkr.L3.5035,test,
12358,8fkr.L3.4987,test,
12359,8fkr.L3.4981,test,
12360,8fkr.L3.5042,test,
12361,8fkr.L3.5023,test,
12362,8fkr.L3.4721,test,
12363,8fkr.L3.4772,test,
12364,8fkr.L3.4581,test,
12365,8fkr.L3.4892,test,
12366,8fkr.L3.4604,test,
12367,8fkr.L3.4920,test,
12368,8fkr.L3.4924,test,
12369,8fkr.L3.4665,test,
12370,8fkr.L3.4774,test,
12371,8fkr.L3.4878,test,
12372,8fkr.L3.4908,test,
12373,8fkr.L3.5044,test,
12374,8fkr.L3.4724,test,
12375,8fkr.L3.4751,test,
12376,8fkr.L3.4938,test,
12377,8fkr.L3.4988,test,
12378,8fkr.L3.4970,test,
12379,8fkr.L3.4910,test,
12380,8fkr.L3.4876,test,
12381,8fkr.L3.4592,test,
12382,8fkr.L3.4688,test,
12383,8fkr.L3.4743,test,
12384,8fkr.L3.4622,test,
12385,8fkr.L3.4694,test,
12386,8fkr.L3.4627,test,
12387,8fkr.L3.4610,test,
12388,8fkr.L3.4667,test,
12389,8fkr.L3.4595,test,
12390,8fkr.L3.4868,test,
12391,8fkr.L3.4872,test,
12392,8fkr.L3.5000,test,
12393,8fkr.L3.5008,test,
12394,8fkr.L3.4586,test,
12395,8fkr.L3.4996,test,
12396,8fkr.L3.4608,test,
12397,8fkr.L3.5040,test,
12398,8fkr.L3.4863,test,
12399,8fkr.L3.4999,test,
12400,8fkr.L3.4952,test,
12401,8fkr.L3.4769,test,
12402,8fkr.L3.4947,test,
12403,8fkr.L3.5001,test,
12404,8fkr.L3.4993,test,
12405,8fkr.L3.4647,test,
12406,8fkr.L3.4669,test,
12407,8fkr.L3.4919,test,
12408,8fkr.L3.4865,test,
12409,8fkr.L3.4903,test,
12410,8fkr.L3.5031,test,
12411,8fkr.L3.4712,test,
12412,8fkr.L3.4660,test,
12413,8fkr.L3.5054,test,
12414,8fkr.L3.4756,test,
12415,8fkr.L3.4594,test,
12416,8fn6.g.3,train,
12417,8fn6.g.2,train,"{'name': 'ATP', 'id': ['H_ATP', 201, ' ']}"
12418,8fn6.g.4,train,
12419,8fn6.g.5,train,
12420,8fn6.g.6,train,
12421,8fn6.g.7,train,
12422,8fn6.g.8,train,
12423,8fn6.g.9,train,
12424,8fn6.g.10,train,
12425,8fn6.g.11,train,
12426,8fn6.g.12,train,
12427,8fn6.g.13,train,
12428,8fn6.g.14,train,
12429,8fn6.g.15,train,
12430,8fn6.g.16,train,
12431,8fn6.g.17,train,
12432,8fn6.g.18,train,
12433,8fn6.g.19,train,
12434,8fn6.g.20,train,
12435,8fn6.g.21,train,
12436,8fn6.g.22,train,
12437,8fn6.g.23,train,
12438,8fn6.g.24,train,
12439,8fn6.g.128,train,
12440,8fn6.g.127,train,
12441,8fn6.g.129,train,
12442,8fn6.g.130,train,
12443,8fn6.g.131,train,
12444,8fn6.g.132,train,
12445,8fn6.g.133,train,
12446,8fn6.g.134,train,
12447,8fn6.g.135,train,
12448,8fn6.g.136,train,
12449,8fn6.g.137,train,
12450,8fn6.g.138,train,
12451,8fn6.g.139,train,
12452,8fn6.g.140,train,
12453,8fn6.g.141,train,
12454,8fn6.g.142,train,
12455,8fn6.g.143,train,
12456,8fn6.g.144,train,
12457,8fn6.g.145,train,
12458,8fn6.g.146,train,
12459,8fn6.g.147,train,
12460,8fn6.g.148,train,
12461,8fn6.g.149,train,
12462,8fvy.g.26,train,
12463,8fvy.g.7,train,
12464,8fvy.g.63,train,
12465,8fvy.g.21,train,
12466,8fvy.g.6,train,
12467,8fvy.g.20,train,
12468,8fvy.g.15,train,
12469,8fvy.g.56,train,
12470,8fvy.g.37,train,
12471,8fvy.g.25,train,
12472,8fvy.g.70,train,
12473,8fvy.g.1,train,
12474,8fvy.g.69,train,
12475,8fvy.g.45,train,
12476,8fvy.g.40,train,
12477,8fvy.g.17,train,
12478,8fvy.g.22,train,
12479,8fvy.g.18,train,
12480,8fvy.g.38,train,
12481,8fvy.g.32,train,
12482,8fvy.g.41,train,
12483,8fvy.g.10,train,
12484,8fvy.g.54,train,
12485,8fvy.g.9,train,
12486,8fvy.g.28,train,
12487,8fvy.g.2,train,
12488,8fvy.g.62,train,
12489,8fvy.g.43,train,
12490,8fvy.g.3,train,
12491,8fvy.g.51,train,
12492,8fvy.g.73,train,
12493,8fvy.g.42,train,
12494,8fvy.g.34,train,
12495,8fvy.g.33,train,
12496,8fvy.g.58,train,
12497,8fvy.g.67,train,
12498,8fvy.g.14,train,
12499,8fvy.g.50,train,
12500,8fvy.g.61,train,
12501,8fvy.g.57,train,
12502,8fvy.g.23,train,
12503,8fvy.g.29,train,
12504,8fvy.g.53,train,
12505,8fvy.g.36,train,"{'name': 'YAT', 'id': ['H_YAT', 1524, ' ']}"
12506,8fvy.g.65,train,
12507,8fvy.g.68,train,
12508,8fvy.g.39,train,
12509,8fvy.g.11,train,
12510,8fvy.g.64,train,
12511,8fvy.g.24,train,
12512,8fvy.g.13,train,
12513,8fvy.g.59,train,
12514,8fvy.g.52,train,
12515,8fvy.g.30,train,
12516,8fvy.g.12,train,
12517,8fvy.g.48,train,
12518,8fvy.g.46,train,
12519,8fvy.g.60,train,
12520,8fvy.g.74,train,
12521,8fvy.g.5,train,
12522,8fvy.g.8,train,
12523,8fvy.g.19,train,
12524,8fvy.g.16,train,
12525,8fvy.g.35,train,
12526,8fvy.g.72,train,
12527,8fvy.g.31,train,
12528,8fvy.g.49,train,
12529,8fvy.g.4,train,
12530,8fvy.g.44,train,
12531,8fvy.g.66,train,
12532,8fvy.g.55,train,
12533,8fvy.g.47,train,
12534,8fvy.g.71,train,
12535,8fvy.g.27,train,
12536,8g4w.R.2,train,
12537,8g4w.R.1,train,
12538,8g4w.R.3,train,
12539,8g4w.R.4,train,
12540,8g4w.R.5,train,
12541,8g4w.R.6,train,
12542,8g4w.R.7,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12543,8g4w.R.8,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12544,8g4w.R.9,train,
12545,8g4w.R.10,train,
12546,8g4w.R.11,train,
12547,8g4w.R.12,train,
12548,8g4w.R.13,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12549,8g4w.R.14,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12550,8g4w.R.15,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12551,8g4w.R.16,train,
12552,8g4w.R.17,train,
12553,8g4w.R.18,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12554,8g4w.R.19,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12555,8g4w.R.20,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12556,8g4w.R.21,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12557,8g4w.R.22,train,
12558,8g4w.R.23,train,
12559,8g4w.R.24,train,
12560,8g4w.R.25,train,
12561,8g4w.R.26,train,
12562,8g4w.R.27,train,
12563,8g4w.R.28,train,
12564,8g4w.R.29,train,
12565,8g4w.R.30,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12566,8g4w.R.31,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12567,8g4w.R.32,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12568,8g4w.R.33,train,"{'name': 'PRF', 'id': ['H_PRF', 101, ' ']}"
12569,8g4w.R.34,train,
12570,8g4w.R.35,train,
12571,8g4w.R.36,train,
12572,8g4w.R.37,train,
12573,8g4w.R.38,train,
12574,8g4w.R.39,train,
12575,8g4w.R.40,train,
12576,8g4w.R.41,train,
12577,8g4w.R.42,train,
12578,8g4w.R.43,train,
12579,8g4w.R.44,train,
12580,8g4w.R.45,train,
12581,8g4w.R.46,train,
12582,8g4w.R.47,train,
12583,8g9z.E.2,train,
12584,8g9z.E.1,train,
12585,8g9z.E.3,train,
12586,8g9z.E.4,train,
12587,8g9z.E.5,train,
12588,8g9z.E.6,train,
12589,8g9z.E.7,train,
12590,8g9z.E.8,train,
12591,8g9z.E.9,train,
12592,8g9z.E.10,train,
12593,8g9z.E.11,train,
12594,8g9z.E.12,train,
12595,8g9z.E.13,train,
12596,8g9z.E.14,train,
12597,8g9z.E.15,train,
12598,8g9z.E.16,train,
12599,8g9z.E.19,train,
12600,8g9z.E.18,train,
12601,8g9z.E.20,train,
12602,8g9z.E.21,train,
12603,8g9z.E.22,train,
12604,8g9z.E.23,train,
12605,8g9z.E.24,train,
12606,8g9z.E.25,train,
12607,8g9z.E.26,train,
12608,8g9z.E.27,train,
12609,8g9z.E.28,train,
12610,8g9z.E.29,train,
12611,8g9z.E.30,train,
12612,8g9z.E.31,train,
12613,8g9z.E.32,train,
12614,8g9z.E.33,train,
12615,8g9z.E.37,train,"{'name': 'MSE', 'id': ['H_MSE', 394, ' ']}"
12616,8g9z.E.36,train,
12617,8g9z.E.38,train,"{'name': 'MSE', 'id': ['H_MSE', 394, ' ']}"
12618,8g9z.E.39,train,
12619,8g9z.E.40,train,
12620,8g9z.E.41,train,
12621,8g9z.E.42,train,
12622,8g9z.E.43,train,
12623,8g9z.E.44,train,
12624,8g9z.E.45,train,
12625,8g9z.E.46,train,
12626,8g9z.E.47,train,
12627,8g9z.E.48,train,
12628,8g9z.E.51,train,
12629,8g9z.E.50,train,
12630,8g9z.E.52,train,
12631,8g9z.E.53,train,
12632,8g9z.E.54,train,
12633,8g9z.E.55,train,
12634,8g9z.E.56,train,
12635,8g9z.E.57,train,
12636,8g9z.E.58,train,
12637,8g9z.E.59,train,
12638,8g9z.E.60,train,
12639,8g9z.E.61,train,
12640,8g9z.E.62,train,
12641,8g9z.E.63,train,
12642,8g9z.E.64,train,
12643,8g9z.E.67,train,
12644,8g9z.E.66,train,
12645,8g9z.E.68,train,
12646,8g9z.E.69,train,
12647,8g9z.E.70,train,
12648,8g9z.E.71,train,
12649,8g9z.E.72,train,
12650,8g9z.E.73,train,"{'name': 'MSE', 'id': ['H_MSE', 394, ' ']}"
12651,8g9z.E.74,train,
12652,8g9z.E.75,train,
12653,8gh6.R.31,train,
12654,8gh6.R.30,train,
12655,8gh6.R.32,train,
12656,8gh6.R.33,train,
12657,8gh6.R.34,train,
12658,8gh6.R.35,train,
12659,8gh6.R.36,train,
12660,8gh6.R.37,train,
12661,8gh6.R.38,train,
12662,8gh6.R.121,train,
12663,8gh6.R.120,train,
12664,8gh6.R.122,train,
12665,8gh6.R.123,train,
12666,8gh6.R.124,train,
12667,8gh6.R.125,train,
12668,8gh6.R.126,train,
12669,8gh6.R.127,train,
12670,8gh6.R.128,train,
12671,8gh6.R.129,train,
12672,8gh6.R.130,train,
12673,8gh6.R.131,train,
12674,8gh6.R.132,train,
12675,8gh6.R.133,train,
12676,8gh6.R.134,train,
12677,8gh6.R.240,train,
12678,8gh6.R.239,train,
12679,8gh6.R.241,train,
12680,8gh6.R.242,train,
12681,8gh6.R.243,train,
12682,8gh6.R.244,train,
12683,8gh6.R.245,train,
12684,8gh6.R.246,train,
12685,8gh6.R.247,train,"{'name': 'TTP', 'id': ['H_TTP', 1204, ' ']}"
12686,8gh6.R.248,train,"{'name': 'TTP', 'id': ['H_TTP', 1204, ' ']}"
12687,8gh6.R.249,train,
12688,8gh6.R.250,train,
12689,8gh6.R.251,train,
12690,8gh6.R.252,train,
12691,8gh6.R.253,train,
12692,8gs2.R.1,train,
12693,8gs2.R.0,train,
12694,8gs2.R.2,train,
12695,8gs2.R.3,train,
12696,8gs2.R.4,train,
12697,8gs2.R.5,train,
12698,8gs2.R.6,train,
12699,8gs2.R.7,train,
12700,8gs2.R.8,train,
12701,8gs2.R.9,train,
12702,8gs2.R.10,train,
12703,8gs2.R.11,train,
12704,8gs2.R.12,train,
12705,8gs2.R.13,train,
12706,8gs2.R.14,train,"{'name': 'C5P', 'id': ['H_C5P', 101, ' ']}"
12707,8gs2.R.15,train,"{'name': 'C5P', 'id': ['H_C5P', 101, ' ']}"
12708,8gs2.R.16,train,
12709,8gs2.R.17,train,
12710,8gs2.R.18,train,
12711,8gs2.R.19,train,
12712,8gs2.R.20,train,
12713,8gs2.R.21,train,
12714,8gs2.R.22,train,
12715,8gs2.R.23,train,
12716,8gs2.R.24,train,
12717,8gs2.R.25,train,
12718,8gs2.R.26,train,
12719,8gs2.R.27,train,
12720,8gs2.R.28,train,
12721,8gs2.R.29,train,
12722,8gs2.R.30,train,
12723,8gs2.R.31,train,
12724,8gs2.R.32,train,
12725,8gs2.R.33,train,
12726,8gs2.R.34,train,
12727,8gs2.R.35,train,
12728,8gs2.R.36,train,
12729,8gs2.R.37,train,
12730,8gs2.D.2,train,
12731,8gs2.D.1,train,
12732,8gs2.D.3,train,
12733,8gs2.D.4,train,
12734,8gs2.D.5,train,
12735,8gs2.D.6,train,
12736,8gs2.D.7,train,
12737,8gs2.D.8,train,
12738,8gs2.D.9,train,
12739,8gs2.D.10,train,
12740,8gs2.D.11,train,
12741,8gs2.D.12,train,
12742,8gs2.D.13,train,
12743,8gs2.D.14,train,
12744,8gs2.D.15,train,
12745,8gs2.D.16,train,
12746,8gs2.D.17,train,
12747,8gs2.D.18,train,
12748,8gs2.D.19,train,
12749,8gs2.D.20,train,
12750,8gs2.D.21,train,
12751,8gs2.D.22,train,
12752,8gs2.D.23,train,"{'name': 'C5P', 'id': ['H_C5P', 101, ' ']}"
12753,8gxb.A.3,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12754,8gxb.A.2,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12755,8gxb.A.4,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12756,8gxb.A.5,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12757,8gxb.A.6,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12758,8gxb.A.7,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12759,8gxb.A.8,train,
12760,8gxb.A.9,train,
12761,8gxb.A.10,train,
12762,8gxb.A.11,train,
12763,8gxb.A.12,train,
12764,8gxb.A.13,train,
12765,8gxb.A.14,train,
12766,8gxb.A.15,train,
12767,8gxb.A.16,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12768,8gxb.A.17,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12769,8gxb.A.18,train,
12770,8gxb.A.19,train,
12771,8gxb.A.20,train,
12772,8gxb.A.21,train,
12773,8gxb.A.22,train,
12774,8gxb.A.23,train,
12775,8gxb.A.24,train,
12776,8gxb.A.25,train,
12777,8gxb.A.26,train,
12778,8gxb.A.27,train,
12779,8gxb.A.28,train,
12780,8gxb.A.29,train,
12781,8gxb.A.30,train,
12782,8gxb.A.31,train,
12783,8gxb.A.32,train,
12784,8gxb.A.33,train,
12785,8gxb.A.34,train,
12786,8gxb.A.35,train,
12787,8gxb.A.36,train,
12788,8gxb.A.37,train,
12789,8gxb.A.38,train,
12790,8gxb.A.39,train,
12791,8gxb.A.40,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12792,8gxb.A.41,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12793,8gxb.A.42,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12794,8gxb.A.43,train,
12795,8gxb.A.44,train,
12796,8gxb.A.45,train,"{'name': 'GTP', 'id': ['H_GTP', 1, ' ']}"
12797,8gxb.A.46,train,"{'name': 'GTP', 'id': ['H_GTP', 1, ' ']}"
12798,8gxb.A.47,train,"{'name': 'GTP', 'id': ['H_GTP', 1, ' ']}"
12799,8gxb.A.48,train,
12800,8gxb.A.49,train,
12801,8gxb.A.50,train,
12802,8gxb.A.51,train,
12803,8gxb.A.52,train,
12804,8gxb.A.53,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12805,8gxb.A.54,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12806,8gxb.A.55,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12807,8gxb.A.56,train,
12808,8gxb.A.57,train,
12809,8gxb.A.58,train,
12810,8gxb.A.59,train,
12811,8gxb.A.60,train,
12812,8gxb.A.61,train,
12813,8gxb.B.3,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12814,8gxb.B.2,train,"{'name': 'GTP', 'id': ['H_GTP', 1, ' ']}"
12815,8gxb.B.4,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12816,8gxb.B.5,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12817,8gxb.B.6,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12818,8gxb.B.7,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12819,8gxb.B.8,train,
12820,8gxb.B.9,train,
12821,8gxb.B.10,train,
12822,8gxb.B.11,train,
12823,8gxb.B.12,train,
12824,8gxb.B.13,train,
12825,8gxb.B.14,train,
12826,8gxb.B.15,train,
12827,8gxb.B.16,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12828,8gxb.B.17,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12829,8gxb.B.18,train,
12830,8gxb.B.19,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12831,8gxb.B.20,train,
12832,8gxb.B.21,train,
12833,8gxb.B.22,train,
12834,8gxb.B.23,train,
12835,8gxb.B.24,train,
12836,8gxb.B.25,train,
12837,8gxb.B.26,train,
12838,8gxb.B.27,train,
12839,8gxb.B.28,train,
12840,8gxb.B.29,train,
12841,8gxb.B.30,train,
12842,8gxb.B.31,train,
12843,8gxb.B.32,train,
12844,8gxb.B.33,train,
12845,8gxb.B.34,train,
12846,8gxb.B.35,train,
12847,8gxb.B.36,train,
12848,8gxb.B.37,train,
12849,8gxb.B.38,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12850,8gxb.B.39,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12851,8gxb.B.40,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12852,8gxb.B.41,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12853,8gxb.B.42,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
12854,8gxb.B.43,train,
12855,8gxb.B.44,train,
12856,8gxb.B.45,train,"{'name': 'GTP', 'id': ['H_GTP', 1, ' ']}"
12857,8gxb.B.46,train,"{'name': 'GTP', 'id': ['H_GTP', 1, ' ']}"
12858,8gxb.B.47,train,"{'name': 'GTP', 'id': ['H_GTP', 1, ' ']}"
12859,8gxb.B.48,train,
12860,8gxb.B.49,train,
12861,8gxb.B.50,train,
12862,8gxb.B.51,train,
12863,8gxb.B.52,train,
12864,8gxb.B.53,train,"{'name': 'NAD', 'id': ['H_NAD', 101, ' ']}"
